flow_name,flow_label,retire_index,total_retire,step,cycle,pc,inst,opcode,regwr,rd,rd_data,memwr,mem_addr,mem_data,illegal,stall,redirect,fwdA,fwdB
pipeline_spike,Pipeline TB,425,490,429,564,0x8000004c,0x800006b7,LUI,1,13,0x80000000,0,0x80000000,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,426,490,430,565,0x80000050,0x13468693,ALUI,1,13,0x80000134,0,0x80000134,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,427,490,431,566,0x80000054,0x00279793,ALUI,1,15,0x00000008,0,0x00000008,0x8000ffe0,0,0,0,0,0
pipeline_spike,Pipeline TB,428,490,432,567,0x80000058,0x00f687b3,ALUR,1,15,0x8000013c,0,0x8000013c,0x00000008,0,0,0,0,0
pipeline_spike,Pipeline TB,429,490,433,568,0x8000005c,0x0007a783,LOAD,1,15,0x00000005,0,0x8000013c,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,430,490,434,570,0x80000060,0x06e7da63,BRANCH,0,20,0x00000008,0,0x00000008,0x00000003,0,0,0,0,0
pipeline_spike,Pipeline TB,431,490,435,573,0x800000d4,0xfe842783,LOAD,1,15,0x00000001,0,0x8000ffe8,0x80010000,0,0,0,0,0
pipeline_spike,Pipeline TB,432,490,436,575,0x800000d8,0x00178793,ALUI,1,15,0x00000002,0,0x00000002,0x8000000c,0,0,0,0,0
pipeline_spike,Pipeline TB,433,490,437,576,0x800000dc,0xfef42423,STORE,0,8,0x8000ffe8,1,0x8000ffe8,0x00000002,0,0,0,0,0
pipeline_spike,Pipeline TB,434,490,438,577,0x800000e0,0x00400713,ALUI,1,14,0x00000004,0,0x00000004,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,435,490,439,578,0x800000e4,0xfec42783,LOAD,1,15,0x00000002,0,0x8000ffec,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,436,490,440,580,0x800000e8,0x40f707b3,ALUR,1,15,0x00000002,0,0x00000002,0x00000002,0,0,0,0,0
pipeline_spike,Pipeline TB,437,490,441,581,0x800000ec,0xfe842703,LOAD,1,14,0x00000002,0,0x8000ffe8,0x80010000,0,0,0,0,0
pipeline_spike,Pipeline TB,438,490,442,583,0x800000f0,0xf2f74ee3,BRANCH,0,29,0x00000004,0,0x00000004,0x00000002,0,0,0,0,0
pipeline_spike,Pipeline TB,439,490,443,584,0x800000f4,0xfec42783,LOAD,1,15,0x00000002,0,0x8000ffec,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,440,490,444,586,0x800000f8,0x00178793,ALUI,1,15,0x00000003,0,0x00000003,0x8000000c,0,0,0,0,0
pipeline_spike,Pipeline TB,441,490,445,587,0x800000fc,0xfef42623,STORE,0,12,0x8000ffec,1,0x8000ffec,0x00000003,0,0,0,0,0
pipeline_spike,Pipeline TB,442,490,446,588,0x80000100,0xfec42703,LOAD,1,14,0x00000003,0,0x8000ffec,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,443,490,447,589,0x80000104,0x00300793,ALUI,1,15,0x00000003,0,0x00000003,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,444,490,448,590,0x80000108,0xf0e7dee3,BRANCH,0,29,0x00000006,0,0x00000006,0x00000003,0,0,0,0,0
pipeline_spike,Pipeline TB,445,490,449,593,0x80000024,0xfe042423,STORE,0,8,0x8000ffe8,1,0x8000ffe8,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,446,490,450,594,0x80000028,0x0b80006f,JAL,1,0,0x8000002c,0,0x00000000,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,447,490,451,597,0x800000e0,0x00400713,ALUI,1,14,0x00000004,0,0x00000004,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,448,490,452,598,0x800000e4,0xfec42783,LOAD,1,15,0x00000003,0,0x8000ffec,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,449,490,453,600,0x800000e8,0x40f707b3,ALUR,1,15,0x00000001,0,0x00000001,0x00000003,0,0,0,0,0
pipeline_spike,Pipeline TB,450,490,454,601,0x800000ec,0xfe842703,LOAD,1,14,0x00000000,0,0x8000ffe8,0x80010000,0,0,0,0,0
pipeline_spike,Pipeline TB,451,490,455,603,0x800000f0,0xf2f74ee3,BRANCH,0,29,0x00000001,0,0x00000001,0x00000001,0,0,0,0,0
pipeline_spike,Pipeline TB,452,490,456,606,0x8000002c,0x800007b7,LUI,1,15,0x80000000,0,0x80000000,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,453,490,457,607,0x80000030,0x13478713,ALUI,1,14,0x80000134,0,0x80000134,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,454,490,458,608,0x80000034,0xfe842783,LOAD,1,15,0x00000000,0,0x8000ffe8,0x80010000,0,0,0,0,0
pipeline_spike,Pipeline TB,455,490,459,610,0x80000038,0x00279793,ALUI,1,15,0x00000000,0,0x00000000,0x8000ffe0,0,0,0,0,0
pipeline_spike,Pipeline TB,456,490,460,611,0x8000003c,0x00f707b3,ALUR,1,15,0x80000134,0,0x80000134,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,457,490,461,612,0x80000040,0x0007a703,LOAD,1,14,0x00000001,0,0x80000134,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,458,490,462,613,0x80000044,0xfe842783,LOAD,1,15,0x00000000,0,0x8000ffe8,0x80010000,0,0,0,0,0
pipeline_spike,Pipeline TB,459,490,463,615,0x80000048,0x00178793,ALUI,1,15,0x00000001,0,0x00000001,0x8000000c,0,0,0,0,0
pipeline_spike,Pipeline TB,460,490,464,616,0x8000004c,0x800006b7,LUI,1,13,0x80000000,0,0x80000000,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,461,490,465,617,0x80000050,0x13468693,ALUI,1,13,0x80000134,0,0x80000134,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,462,490,466,618,0x80000054,0x00279793,ALUI,1,15,0x00000004,0,0x00000004,0x8000ffe0,0,0,0,0,0
pipeline_spike,Pipeline TB,463,490,467,619,0x80000058,0x00f687b3,ALUR,1,15,0x80000138,0,0x80000138,0x00000004,0,0,0,0,0
pipeline_spike,Pipeline TB,464,490,468,620,0x8000005c,0x0007a783,LOAD,1,15,0x00000003,0,0x80000138,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,465,490,469,622,0x80000060,0x06e7da63,BRANCH,0,20,0x00000004,0,0x00000004,0x00000001,0,0,0,0,0
pipeline_spike,Pipeline TB,466,490,470,625,0x800000d4,0xfe842783,LOAD,1,15,0x00000000,0,0x8000ffe8,0x80010000,0,0,0,0,0
pipeline_spike,Pipeline TB,467,490,471,627,0x800000d8,0x00178793,ALUI,1,15,0x00000001,0,0x00000001,0x8000000c,0,0,0,0,0
pipeline_spike,Pipeline TB,468,490,472,628,0x800000dc,0xfef42423,STORE,0,8,0x8000ffe8,1,0x8000ffe8,0x00000001,0,0,0,0,0
pipeline_spike,Pipeline TB,469,490,473,629,0x800000e0,0x00400713,ALUI,1,14,0x00000004,0,0x00000004,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,470,490,474,630,0x800000e4,0xfec42783,LOAD,1,15,0x00000003,0,0x8000ffec,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,471,490,475,632,0x800000e8,0x40f707b3,ALUR,1,15,0x00000001,0,0x00000001,0x00000003,0,0,0,0,0
pipeline_spike,Pipeline TB,472,490,476,633,0x800000ec,0xfe842703,LOAD,1,14,0x00000001,0,0x8000ffe8,0x80010000,0,0,0,0,0
pipeline_spike,Pipeline TB,473,490,477,635,0x800000f0,0xf2f74ee3,BRANCH,0,29,0x00000002,0,0x00000002,0x00000001,0,0,0,0,0
pipeline_spike,Pipeline TB,474,490,478,636,0x800000f4,0xfec42783,LOAD,1,15,0x00000003,0,0x8000ffec,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,475,490,479,638,0x800000f8,0x00178793,ALUI,1,15,0x00000004,0,0x00000004,0x8000000c,0,0,0,0,0
pipeline_spike,Pipeline TB,476,490,480,639,0x800000fc,0xfef42623,STORE,0,12,0x8000ffec,1,0x8000ffec,0x00000004,0,0,0,0,0
pipeline_spike,Pipeline TB,477,490,481,640,0x80000100,0xfec42703,LOAD,1,14,0x00000004,0,0x8000ffec,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,478,490,482,641,0x80000104,0x00300793,ALUI,1,15,0x00000003,0,0x00000003,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,479,490,483,642,0x80000108,0xf0e7dee3,BRANCH,0,29,0x00000007,0,0x00000007,0x00000004,0,0,0,0,0
pipeline_spike,Pipeline TB,480,490,484,643,0x8000010c,0x800007b7,LUI,1,15,0x80000000,0,0x80000000,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,481,490,485,644,0x80000110,0x00100713,ALUI,1,14,0x00000001,0,0x00000001,0x8000000c,0,0,0,0,0
pipeline_spike,Pipeline TB,482,490,486,645,0x80000114,0x14e7a423,STORE,0,8,0x80000148,1,0x80000148,0x00000001,0,0,0,0,0
pipeline_spike,Pipeline TB,483,490,487,646,0x80000118,0x800007b7,LUI,1,15,0x80000000,0,0x80000000,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,484,490,488,647,0x8000011c,0x13478793,ALUI,1,15,0x80000134,0,0x80000134,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,485,490,489,648,0x80000120,0x0007a783,LOAD,1,15,0x00000001,0,0x80000134,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,486,490,490,650,0x80000124,0x00078513,ALUI,1,10,0x00000001,0,0x00000001,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,487,490,491,651,0x80000128,0x01c12403,LOAD,1,8,0x00000000,0,0x8000fffc,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,488,490,492,652,0x8000012c,0x02010113,ALUI,1,2,0x80010000,0,0x80010000,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,489,490,493,653,0x80000130,0x00008067,JALR,1,0,0x80000134,0,0x8000000c,0x00000000,0,0,0,0,0
pipeline_spike,Pipeline TB,490,490,494,656,0x8000000c,0x0000006f,JAL,1,0,0x80000010,0,0x00000000,0x00000000,0,0,0,0,0
