baud_sel,baud_rate,jitter_permille,jitter_percent,nominal_bit_ns,jitter_ns,short_bit_ns,long_bit_ns,short_baud_rate,long_baud_rate,short_baud_error_percent,long_baud_error_percent,passed,xsim_returncode,sim_wall_time_s,failure_reason
5,115200,430,43.0,8680.555555555555,3732.6388888888887,4947.916666666666,12413.194444444443,202105.26315789475,80559.44055944057,75.43859649122808,-30.069930069930063,1,0,2.40012555901194,
5,115200,440,44.0,8680.555555555555,3819.444444444444,4861.111111111111,12499.999999999998,205714.2857142857,80000.00000000001,78.57142857142856,-30.555555555555546,1,0,2.4553560630301945,
5,115200,450,45.0,8680.555555555555,3906.2499999999995,4774.305555555555,12586.805555555555,209454.5454545455,79448.27586206897,81.81818181818186,-31.034482758620683,0,0,2.3917659040307626,Fatal: [105365000][UART_TB][FATAL] UART APB wrapper directed test failed
5,115200,460,46.0,8680.555555555555,3993.055555555555,4687.5,12673.61111111111,213333.33333333334,78904.10958904111,85.18518518518519,-31.506849315068486,0,0,2.3907608859590255,Fatal: [105365000][UART_TB][FATAL] UART APB wrapper directed test failed
5,115200,470,47.0,8680.555555555555,4079.8611111111104,4600.694444444444,12760.416666666664,217358.49056603774,78367.34693877553,88.67924528301887,-31.97278911564624,0,0,2.39282531599747,Fatal: [105365000][UART_TB][FATAL] UART APB wrapper directed test failed
5,115200,480,48.0,8680.555555555555,4166.666666666666,4513.888888888889,12847.22222222222,221538.46153846156,77837.83783783784,92.30769230769234,-32.432432432432435,0,0,2.418549638008699,Fatal: [105365000][UART_TB][FATAL] UART APB wrapper directed test failed
5,115200,490,49.0,8680.555555555555,4253.472222222222,4427.083333333333,12934.027777777777,225882.35294117648,77315.43624161075,96.07843137254903,-32.88590604026845,0,0,2.4718586779781617,Fatal: [105365000][UART_TB][FATAL] UART APB wrapper directed test failed
5,115200,500,50.0,8680.555555555555,4340.277777777777,4340.277777777777,13020.833333333332,230400.00000000003,76800.0,100.00000000000004,-33.333333333333336,0,0,2.412423998990562,Fatal: [105365000][UART_TB][FATAL] UART APB wrapper directed test failed
6,230400,0,0.0,4340.277777777777,0.0,4340.277777777777,4340.277777777777,230400.00000000003,230400.00000000003,2.220446049250313e-14,2.220446049250313e-14,1,0,2.5110055429977365,
6,230400,10,1.0,4340.277777777777,43.40277777777777,4296.875,4383.680555555555,232727.27272727274,228118.81188118816,1.0101010101010166,-0.9900990099009688,1,0,2.4582460029632784,
6,230400,20,2.0,4340.277777777777,86.80555555555554,4253.472222222222,4427.083333333333,235102.04081632657,225882.35294117648,2.0408163265306367,-1.9607843137254832,1,0,2.453668385045603,
6,230400,30,3.0,4340.277777777777,130.20833333333331,4210.069444444444,4470.48611111111,237525.7731958763,223689.32038834956,3.0927835051546504,-2.9126213592232775,1,0,2.3918554890551604,
6,230400,40,4.0,4340.277777777777,173.6111111111111,4166.666666666666,4513.888888888889,240000.00000000003,221538.46153846156,4.166666666666674,-3.8461538461538325,1,0,2.445921284961514,
6,230400,50,5.0,4340.277777777777,217.01388888888889,4123.263888888889,4557.291666666666,242526.3157894737,219428.57142857145,5.2631578947368585,-4.761904761904756,1,0,2.37798773299437,
6,230400,60,6.0,4340.277777777777,260.41666666666663,4079.861111111111,4600.694444444444,245106.3829787234,217358.49056603774,6.382978723404253,-5.660377358490565,1,0,2.452167905983515,
6,230400,70,7.0,4340.277777777777,303.81944444444446,4036.458333333333,4644.097222222222,247741.935483871,215327.10280373835,7.526881720430123,-6.542056074766345,1,0,2.3972329499665648,
6,230400,80,8.0,4340.277777777777,347.2222222222222,3993.055555555555,4687.5,250434.78260869568,213333.33333333334,8.69565217391306,-7.4074074074074066,1,0,2.416587103973143,
6,230400,90,9.0,4340.277777777777,390.62499999999994,3949.6527777777774,4730.902777777777,253186.8131868132,211376.14678899085,9.8901098901099,-8.256880733944937,1,0,2.4010590779944323,
6,230400,100,10.0,4340.277777777777,434.02777777777777,3906.2499999999995,4774.305555555555,256000.00000000003,209454.5454545455,11.111111111111116,-9.090909090909072,1,0,2.4605551309650764,
6,230400,110,11.0,4340.277777777777,477.4305555555555,3862.8472222222217,4817.708333333333,258876.40449438206,207567.56756756757,12.35955056179776,-9.909909909909908,1,0,2.3838527419720776,
6,230400,120,12.0,4340.277777777777,520.8333333333333,3819.4444444444443,4861.11111111111,261818.18181818182,205714.28571428574,13.636363636363647,-10.714285714285698,1,0,2.449291947996244,
6,230400,130,13.0,4340.277777777777,564.236111111111,3776.0416666666665,4904.513888888889,264827.5862068966,203893.8053097345,14.942528735632198,-11.504424778761058,1,0,2.372042845003307,
6,230400,140,14.0,4340.277777777777,607.6388888888889,3732.6388888888887,4947.916666666666,267906.9767441861,202105.26315789475,16.279069767441868,-12.280701754385959,1,0,2.465022365038749,
6,230400,150,15.0,4340.277777777777,651.0416666666666,3689.236111111111,4991.319444444444,271058.8235294118,200347.8260869565,17.647058823529438,-13.043478260869568,1,0,2.422116611036472,
6,230400,160,16.0,4340.277777777777,694.4444444444443,3645.833333333333,5034.722222222222,274285.7142857143,198620.68965517243,19.04761904761907,-13.793103448275856,1,0,2.4562632879824378,
6,230400,170,17.0,4340.277777777777,737.8472222222222,3602.430555555555,5078.125,277590.3614457832,196923.07692307694,20.481927710843383,-14.529914529914523,1,0,2.383998747973237,
6,230400,180,18.0,4340.277777777777,781.2499999999999,3559.0277777777774,5121.527777777777,280975.6097560976,195254.2372881356,21.95121951219514,-15.254237288135586,1,0,2.5018525879713707,
6,230400,190,19.0,4340.277777777777,824.6527777777777,3515.6249999999995,5164.930555555555,284444.4444444445,193613.4453781513,23.456790123456805,-15.966386554621836,1,0,2.395189922011923,
6,230400,200,20.0,4340.277777777777,868.0555555555555,3472.2222222222217,5208.333333333333,288000.00000000006,192000.0,25.00000000000002,-16.666666666666664,1,0,2.4009814909659326,
6,230400,210,21.0,4340.277777777777,911.4583333333333,3428.8194444444443,5251.73611111111,291645.56962025317,190413.2231404959,26.582278481012665,-17.355371900826434,1,0,2.378036865964532,
6,230400,220,22.0,4340.277777777777,954.861111111111,3385.4166666666665,5295.138888888889,295384.6153846154,188852.45901639346,28.205128205128194,-18.032786885245887,1,0,2.35736372199608,
6,230400,230,23.0,4340.277777777777,998.2638888888888,3342.0138888888887,5338.541666666666,299220.77922077925,187317.07317073172,29.87012987012989,-18.699186991869908,1,0,2.445863378990907,
6,230400,240,24.0,4340.277777777777,1041.6666666666665,3298.611111111111,5381.944444444443,303157.89473684214,185806.45161290327,31.578947368421062,-19.354838709677402,1,0,2.3834000090137124,
6,230400,250,25.0,4340.277777777777,1085.0694444444443,3255.208333333333,5425.347222222222,307200.0,184320.00000000003,33.33333333333333,-19.999999999999986,1,0,2.468623086984735,
6,230400,260,26.0,4340.277777777777,1128.472222222222,3211.8055555555557,5468.749999999999,311351.35135135136,182857.1428571429,35.13513513513513,-20.63492063492062,1,0,2.4147231389652006,
6,230400,270,27.0,4340.277777777777,1171.875,3168.4027777777774,5512.152777777777,315616.43835616444,181417.3228346457,36.98630136986303,-21.259842519685034,1,0,2.4536723690107465,
6,230400,280,28.0,4340.277777777777,1215.2777777777778,3124.9999999999995,5555.555555555555,320000.00000000006,180000.00000000003,38.88888888888891,-21.87499999999999,1,0,2.389913947961759,
6,230400,290,29.0,4340.277777777777,1258.6805555555554,3081.5972222222217,5598.958333333333,324507.04225352115,178604.65116279072,40.84507042253522,-22.480620155038757,1,0,2.4521742240176536,
6,230400,300,30.0,4340.277777777777,1302.0833333333333,3038.1944444444443,5642.36111111111,329142.85714285716,177230.76923076925,42.85714285714286,-23.076923076923073,1,0,2.4704595470102504,
6,230400,310,31.0,4340.277777777777,1345.486111111111,2994.791666666666,5685.763888888889,333913.0434782609,175877.86259541987,44.927536231884076,-23.664122137404576,1,0,2.3873421230237,
6,230400,320,32.0,4340.277777777777,1388.8888888888887,2951.3888888888887,5729.166666666666,338823.52941176476,174545.45454545456,47.0588235294118,-24.24242424242423,1,0,2.376618026988581,
6,230400,330,33.0,4340.277777777777,1432.2916666666665,2907.986111111111,5772.569444444443,343880.5970149254,173233.08270676696,49.25373134328359,-24.812030075187952,1,0,2.3996377019793727,
6,230400,340,34.0,4340.277777777777,1475.6944444444443,2864.583333333333,5815.972222222222,349090.9090909091,171940.2985074627,51.51515151515154,-25.373134328358205,1,0,2.46146886999486,
6,230400,350,35.0,4340.277777777777,1519.097222222222,2821.1805555555557,5859.374999999999,354461.53846153844,170666.6666666667,53.84615384615383,-25.92592592592592,1,0,2.3600585639942437,
6,230400,360,36.0,4340.277777777777,1562.4999999999998,2777.7777777777774,5902.777777777777,360000.00000000006,169411.76470588238,56.25000000000002,-26.4705882352941,1,0,2.4363731480552815,
6,230400,370,37.0,4340.277777777777,1605.9027777777776,2734.375,5946.180555555555,365714.28571428574,168175.18248175184,58.73015873015874,-27.00729927007299,1,0,2.35819946101401,
6,230400,380,38.0,4340.277777777777,1649.3055555555554,2690.9722222222217,5989.583333333333,371612.90322580654,166956.52173913043,61.290322580645196,-27.536231884057973,1,0,2.4408858910319395,
6,230400,390,39.0,4340.277777777777,1692.7083333333333,2647.5694444444443,6032.98611111111,377704.9180327869,165755.39568345324,63.934426229508226,-28.057553956834525,1,0,2.3497479659854434,
6,230400,400,40.0,4340.277777777777,1736.111111111111,2604.166666666666,6076.388888888889,384000.0000000001,164571.42857142858,66.66666666666671,-28.57142857142857,1,0,2.459867122990545,
6,230400,410,41.0,4340.277777777777,1779.5138888888887,2560.7638888888887,6119.791666666666,390508.4745762712,163404.25531914894,69.49152542372883,-29.078014184397162,1,0,2.3838114170357585,
6,230400,420,42.0,4340.277777777777,1822.9166666666665,2517.361111111111,6163.194444444443,397241.37931034487,162253.52112676058,72.41379310344828,-29.57746478873239,1,0,2.4238005020306446,
6,230400,430,43.0,4340.277777777777,1866.3194444444443,2473.958333333333,6206.597222222222,404210.5263157895,161118.88111888114,75.43859649122808,-30.069930069930063,1,0,2.3743497590185143,
6,230400,440,44.0,4340.277777777777,1909.722222222222,2430.5555555555557,6249.999999999999,411428.5714285714,160000.00000000003,78.57142857142856,-30.555555555555546,1,0,2.450864273007028,
6,230400,450,45.0,4340.277777777777,1953.1249999999998,2387.1527777777774,6293.402777777777,418909.090909091,158896.55172413794,81.81818181818186,-31.034482758620683,0,0,2.4090197119512595,Fatal: [53285000][UART_TB][FATAL] UART APB wrapper directed test failed
6,230400,460,46.0,4340.277777777777,1996.5277777777776,2343.75,6336.805555555555,426666.6666666667,157808.21917808222,85.18518518518519,-31.506849315068486,0,0,2.4152079520281404,Fatal: [53285000][UART_TB][FATAL] UART APB wrapper directed test failed
6,230400,470,47.0,4340.277777777777,2039.9305555555552,2300.347222222222,6380.208333333332,434716.9811320755,156734.69387755106,88.67924528301887,-31.97278911564624,0,0,2.340816530981101,Fatal: [53285000][UART_TB][FATAL] UART APB wrapper directed test failed
6,230400,480,48.0,4340.277777777777,2083.333333333333,2256.9444444444443,6423.61111111111,443076.9230769231,155675.67567567568,92.30769230769234,-32.432432432432435,0,0,2.4299631899921224,Fatal: [53285000][UART_TB][FATAL] UART APB wrapper directed test failed
6,230400,490,49.0,4340.277777777777,2126.736111111111,2213.5416666666665,6467.013888888889,451764.70588235295,154630.8724832215,96.07843137254903,-32.88590604026845,0,0,2.3667659030179493,Fatal: [53285000][UART_TB][FATAL] UART APB wrapper directed test failed
6,230400,500,50.0,4340.277777777777,2170.1388888888887,2170.1388888888887,6510.416666666666,460800.00000000006,153600.0,100.00000000000004,-33.333333333333336,0,0,2.44291511294432,Fatal: [53285000][UART_TB][FATAL] UART APB wrapper directed test failed
7,460800,0,0.0,2170.1388888888887,0.0,2170.1388888888887,2170.1388888888887,460800.00000000006,460800.00000000006,2.220446049250313e-14,2.220446049250313e-14,1,0,2.393969646014739,
7,460800,10,1.0,2170.1388888888887,21.701388888888886,2148.4375,2191.8402777777774,465454.54545454547,456237.6237623763,1.0101010101010166,-0.9900990099009688,1,0,2.430974574992433,
7,460800,20,2.0,2170.1388888888887,43.40277777777777,2126.736111111111,2213.5416666666665,470204.08163265313,451764.70588235295,2.0408163265306367,-1.9607843137254832,1,0,2.4037351910374127,
7,460800,30,3.0,2170.1388888888887,65.10416666666666,2105.034722222222,2235.243055555555,475051.5463917526,447378.6407766991,3.0927835051546504,-2.9126213592232775,1,0,2.356642560043838,
7,460800,40,4.0,2170.1388888888887,86.80555555555554,2083.333333333333,2256.9444444444443,480000.00000000006,443076.9230769231,4.166666666666674,-3.8461538461538325,1,0,2.3641648259945214,
7,460800,50,5.0,2170.1388888888887,108.50694444444444,2061.6319444444443,2278.645833333333,485052.6315789474,438857.1428571429,5.2631578947368585,-4.761904761904756,1,0,2.374631299986504,
7,460800,60,6.0,2170.1388888888887,130.20833333333331,2039.9305555555554,2300.347222222222,490212.7659574468,434716.9811320755,6.382978723404253,-5.660377358490565,1,0,2.4974838469643146,
7,460800,70,7.0,2170.1388888888887,151.90972222222223,2018.2291666666665,2322.048611111111,495483.870967742,430654.2056074767,7.526881720430123,-6.542056074766345,1,0,2.6070597660145722,
7,460800,80,8.0,2170.1388888888887,173.6111111111111,1996.5277777777776,2343.75,500869.56521739135,426666.6666666667,8.69565217391306,-7.4074074074074066,1,0,2.5152427009888925,
7,460800,90,9.0,2170.1388888888887,195.31249999999997,1974.8263888888887,2365.4513888888887,506373.6263736264,422752.2935779817,9.8901098901099,-8.256880733944937,1,0,2.4101283599738963,
7,460800,100,10.0,2170.1388888888887,217.01388888888889,1953.1249999999998,2387.1527777777774,512000.00000000006,418909.090909091,11.111111111111116,-9.090909090909072,1,0,2.444604624004569,
7,460800,110,11.0,2170.1388888888887,238.71527777777774,1931.4236111111109,2408.8541666666665,517752.8089887641,415135.13513513515,12.35955056179776,-9.909909909909908,1,0,2.4353609340032563,
7,460800,120,12.0,2170.1388888888887,260.41666666666663,1909.7222222222222,2430.555555555555,523636.36363636365,411428.5714285715,13.636363636363647,-10.714285714285698,1,0,2.534974239009898,
7,460800,130,13.0,2170.1388888888887,282.1180555555555,1888.0208333333333,2452.2569444444443,529655.1724137932,407787.610619469,14.942528735632198,-11.504424778761058,1,0,2.69803435401991,
7,460800,140,14.0,2170.1388888888887,303.81944444444446,1866.3194444444443,2473.958333333333,535813.9534883721,404210.5263157895,16.279069767441868,-12.280701754385959,1,0,2.51470702100778,
7,460800,150,15.0,2170.1388888888887,325.5208333333333,1844.6180555555554,2495.659722222222,542117.6470588236,400695.652173913,17.647058823529438,-13.043478260869568,1,0,2.418876076990273,
7,460800,160,16.0,2170.1388888888887,347.2222222222222,1822.9166666666665,2517.361111111111,548571.4285714286,397241.37931034487,19.04761904761907,-13.793103448275856,1,0,2.426517006009817,
7,460800,170,17.0,2170.1388888888887,368.9236111111111,1801.2152777777776,2539.0625,555180.7228915663,393846.1538461539,20.481927710843383,-14.529914529914523,1,0,2.400184934027493,
7,460800,180,18.0,2170.1388888888887,390.62499999999994,1779.5138888888887,2560.7638888888887,561951.2195121952,390508.4745762712,21.95121951219514,-15.254237288135586,1,0,2.4578229369944893,
7,460800,190,19.0,2170.1388888888887,412.32638888888886,1757.8124999999998,2582.4652777777774,568888.888888889,387226.8907563026,23.456790123456805,-15.966386554621836,1,0,2.4182143470388837,
7,460800,200,20.0,2170.1388888888887,434.02777777777777,1736.1111111111109,2604.1666666666665,576000.0000000001,384000.0,25.00000000000002,-16.666666666666664,1,0,2.4522211920120753,
7,460800,210,21.0,2170.1388888888887,455.72916666666663,1714.4097222222222,2625.868055555555,583291.1392405063,380826.4462809918,26.582278481012665,-17.355371900826434,1,0,2.4126113789970987,
7,460800,220,22.0,2170.1388888888887,477.4305555555555,1692.7083333333333,2647.5694444444443,590769.2307692308,377704.9180327869,28.205128205128194,-18.032786885245887,1,0,2.5329435219755396,
7,460800,230,23.0,2170.1388888888887,499.1319444444444,1671.0069444444443,2669.270833333333,598441.5584415585,374634.14634146343,29.87012987012989,-18.699186991869908,1,0,2.3989149130065925,
7,460800,240,24.0,2170.1388888888887,520.8333333333333,1649.3055555555554,2690.9722222222217,606315.7894736843,371612.90322580654,31.578947368421062,-19.354838709677402,1,0,2.4735340530169196,
7,460800,250,25.0,2170.1388888888887,542.5347222222222,1627.6041666666665,2712.673611111111,614400.0,368640.00000000006,33.33333333333333,-19.999999999999986,1,0,2.3804610940278508,
7,460800,260,26.0,2170.1388888888887,564.236111111111,1605.9027777777778,2734.3749999999995,622702.7027027027,365714.2857142858,35.13513513513513,-20.63492063492062,1,0,2.449799502035603,
7,460800,270,27.0,2170.1388888888887,585.9375,1584.2013888888887,2756.0763888888887,631232.8767123289,362834.6456692914,36.98630136986303,-21.259842519685034,1,0,2.364488844992593,
7,460800,280,28.0,2170.1388888888887,607.6388888888889,1562.4999999999998,2777.7777777777774,640000.0000000001,360000.00000000006,38.88888888888891,-21.87499999999999,1,0,2.447236869018525,
7,460800,290,29.0,2170.1388888888887,629.3402777777777,1540.7986111111109,2799.4791666666665,649014.0845070423,357209.30232558143,40.84507042253522,-22.480620155038757,1,0,2.4095836029737256,
7,460800,300,30.0,2170.1388888888887,651.0416666666666,1519.0972222222222,2821.180555555555,658285.7142857143,354461.5384615385,42.85714285714286,-23.076923076923073,1,0,2.478449328977149,
7,460800,310,31.0,2170.1388888888887,672.7430555555555,1497.395833333333,2842.8819444444443,667826.0869565218,351755.72519083973,44.927536231884076,-23.664122137404576,1,0,2.3972201769938692,
7,460800,320,32.0,2170.1388888888887,694.4444444444443,1475.6944444444443,2864.583333333333,677647.0588235295,349090.9090909091,47.0588235294118,-24.24242424242423,1,0,2.4753356609726325,
7,460800,330,33.0,2170.1388888888887,716.1458333333333,1453.9930555555554,2886.2847222222217,687761.1940298508,346466.1654135339,49.25373134328359,-24.812030075187952,1,0,2.4393515340052545,
7,460800,340,34.0,2170.1388888888887,737.8472222222222,1432.2916666666665,2907.986111111111,698181.8181818182,343880.5970149254,51.51515151515154,-25.373134328358205,1,0,2.5111454279976897,
7,460800,350,35.0,2170.1388888888887,759.548611111111,1410.5902777777778,2929.6874999999995,708923.0769230769,341333.3333333334,53.84615384615383,-25.92592592592592,1,0,2.3846855639712885,
7,460800,360,36.0,2170.1388888888887,781.2499999999999,1388.8888888888887,2951.3888888888887,720000.0000000001,338823.52941176476,56.25000000000002,-26.4705882352941,1,0,2.4459381429478526,
7,460800,370,37.0,2170.1388888888887,802.9513888888888,1367.1875,2973.0902777777774,731428.5714285715,336350.36496350367,58.73015873015874,-27.00729927007299,1,0,2.3710285869892687,
7,460800,380,38.0,2170.1388888888887,824.6527777777777,1345.4861111111109,2994.7916666666665,743225.8064516131,333913.04347826086,61.290322580645196,-27.536231884057973,1,0,2.4362904979498126,
7,460800,390,39.0,2170.1388888888887,846.3541666666666,1323.7847222222222,3016.493055555555,755409.8360655739,331510.7913669065,63.934426229508226,-28.057553956834525,1,0,2.335383230005391,
7,460800,400,40.0,2170.1388888888887,868.0555555555555,1302.083333333333,3038.1944444444443,768000.0000000002,329142.85714285716,66.66666666666671,-28.57142857142857,1,0,2.389492885034997,
7,460800,410,41.0,2170.1388888888887,889.7569444444443,1280.3819444444443,3059.895833333333,781016.9491525424,326808.5106382979,69.49152542372883,-29.078014184397162,1,0,2.366829962003976,
7,460800,420,42.0,2170.1388888888887,911.4583333333333,1258.6805555555554,3081.5972222222217,794482.7586206897,324507.04225352115,72.41379310344828,-29.57746478873239,1,0,2.4496248249779455,
7,460800,430,43.0,2170.1388888888887,933.1597222222222,1236.9791666666665,3103.298611111111,808421.052631579,322237.7622377623,75.43859649122808,-30.069930069930063,1,0,2.3855161859537475,
7,460800,440,44.0,2170.1388888888887,954.861111111111,1215.2777777777778,3124.9999999999995,822857.1428571428,320000.00000000006,78.57142857142856,-30.555555555555546,1,0,2.4475183300091885,
7,460800,450,45.0,2170.1388888888887,976.5624999999999,1193.5763888888887,3146.7013888888887,837818.181818182,317793.1034482759,81.81818181818186,-31.034482758620683,1,0,2.4015656789997593,
7,460800,460,46.0,2170.1388888888887,998.2638888888888,1171.875,3168.4027777777774,853333.3333333334,315616.43835616444,85.18518518518519,-31.506849315068486,1,0,2.515448991965968,
7,460800,470,47.0,2170.1388888888887,1019.9652777777776,1150.173611111111,3190.104166666666,869433.962264151,313469.3877551021,88.67924528301887,-31.97278911564624,0,0,2.4290835150168277,Fatal: [27245000][UART_TB][FATAL] UART APB wrapper directed test failed
7,460800,480,48.0,2170.1388888888887,1041.6666666666665,1128.4722222222222,3211.805555555555,886153.8461538462,311351.35135135136,92.30769230769234,-32.432432432432435,0,0,2.456873820978217,Fatal: [27245000][UART_TB][FATAL] UART APB wrapper directed test failed
7,460800,490,49.0,2170.1388888888887,1063.3680555555554,1106.7708333333333,3233.5069444444443,903529.4117647059,309261.744966443,96.07843137254903,-32.88590604026845,0,0,2.356706320948433,Fatal: [27245000][UART_TB][FATAL] UART APB wrapper directed test failed
7,460800,500,50.0,2170.1388888888887,1085.0694444444443,1085.0694444444443,3255.208333333333,921600.0000000001,307200.0,100.00000000000004,-33.333333333333336,0,0,2.4565273180487566,Fatal: [27245000][UART_TB][FATAL] UART APB wrapper directed test failed
8,921600,0,0.0,1085.0694444444443,0.0,1085.0694444444443,1085.0694444444443,921600.0000000001,921600.0000000001,2.220446049250313e-14,2.220446049250313e-14,1,0,2.3456183570087887,
8,921600,10,1.0,1085.0694444444443,10.850694444444443,1074.21875,1095.9201388888887,930909.0909090909,912475.2475247526,1.0101010101010166,-0.9900990099009688,1,0,2.4094858239986934,
8,921600,20,2.0,1085.0694444444443,21.701388888888886,1063.3680555555554,1106.7708333333333,940408.1632653063,903529.4117647059,2.0408163265306367,-1.9607843137254832,1,0,2.3368054410093464,
8,921600,30,3.0,1085.0694444444443,32.55208333333333,1052.517361111111,1117.6215277777776,950103.0927835052,894757.2815533982,3.0927835051546504,-2.9126213592232775,1,0,2.3974474940332584,
8,921600,40,4.0,1085.0694444444443,43.40277777777777,1041.6666666666665,1128.4722222222222,960000.0000000001,886153.8461538462,4.166666666666674,-3.8461538461538325,1,0,2.3910279190167785,
8,921600,50,5.0,1085.0694444444443,54.25347222222222,1030.8159722222222,1139.3229166666665,970105.2631578948,877714.2857142858,5.2631578947368585,-4.761904761904756,1,0,2.456708603014704,
8,921600,60,6.0,1085.0694444444443,65.10416666666666,1019.9652777777777,1150.173611111111,980425.5319148937,869433.962264151,6.382978723404253,-5.660377358490565,1,0,2.3727734989952296,
8,921600,70,7.0,1085.0694444444443,75.95486111111111,1009.1145833333333,1161.0243055555554,990967.741935484,861308.4112149534,7.526881720430123,-6.542056074766345,1,0,2.44268631702289,
8,921600,80,8.0,1085.0694444444443,86.80555555555554,998.2638888888888,1171.875,1001739.1304347827,853333.3333333334,8.69565217391306,-7.4074074074074066,1,0,2.471742588968482,
8,921600,90,9.0,1085.0694444444443,97.65624999999999,987.4131944444443,1182.7256944444443,1012747.2527472528,845504.5871559634,9.8901098901099,-8.256880733944937,1,0,2.5304258939577267,
8,921600,100,10.0,1085.0694444444443,108.50694444444444,976.5624999999999,1193.5763888888887,1024000.0000000001,837818.181818182,11.111111111111116,-9.090909090909072,1,0,2.383604025002569,
8,921600,110,11.0,1085.0694444444443,119.35763888888887,965.7118055555554,1204.4270833333333,1035505.6179775283,830270.2702702703,12.35955056179776,-9.909909909909908,1,0,2.430952985014301,
8,921600,120,12.0,1085.0694444444443,130.20833333333331,954.8611111111111,1215.2777777777776,1047272.7272727273,822857.142857143,13.636363636363647,-10.714285714285698,1,0,2.350354573049117,
8,921600,130,13.0,1085.0694444444443,141.05902777777774,944.0104166666666,1226.1284722222222,1059310.3448275863,815575.221238938,14.942528735632198,-11.504424778761058,1,0,2.4438960880506784,
8,921600,140,14.0,1085.0694444444443,151.90972222222223,933.1597222222222,1236.9791666666665,1071627.9069767443,808421.052631579,16.279069767441868,-12.280701754385959,1,0,2.389903495030012,
8,921600,150,15.0,1085.0694444444443,162.76041666666666,922.3090277777777,1247.829861111111,1084235.2941176472,801391.304347826,17.647058823529438,-13.043478260869568,1,0,2.4294121689745225,
8,921600,160,16.0,1085.0694444444443,173.6111111111111,911.4583333333333,1258.6805555555554,1097142.8571428573,794482.7586206897,19.04761904761907,-13.793103448275856,1,0,2.378686629992444,
8,921600,170,17.0,1085.0694444444443,184.46180555555554,900.6076388888888,1269.53125,1110361.4457831327,787692.3076923077,20.481927710843383,-14.529914529914523,1,0,2.436453587957658,
8,921600,180,18.0,1085.0694444444443,195.31249999999997,889.7569444444443,1280.3819444444443,1123902.4390243904,781016.9491525424,21.95121951219514,-15.254237288135586,1,0,2.3732121500070207,
8,921600,190,19.0,1085.0694444444443,206.16319444444443,878.9062499999999,1291.2326388888887,1137777.777777778,774453.7815126051,23.456790123456805,-15.966386554621836,1,0,2.4538916360470466,
8,921600,200,20.0,1085.0694444444443,217.01388888888889,868.0555555555554,1302.0833333333333,1152000.0000000002,768000.0,25.00000000000002,-16.666666666666664,1,0,2.3702603300334886,
8,921600,210,21.0,1085.0694444444443,227.86458333333331,857.2048611111111,1312.9340277777776,1166582.2784810127,761652.8925619835,26.582278481012665,-17.355371900826434,1,0,2.486571774003096,
8,921600,220,22.0,1085.0694444444443,238.71527777777774,846.3541666666666,1323.7847222222222,1181538.4615384615,755409.8360655739,28.205128205128194,-18.032786885245887,1,0,2.445717384980526,
8,921600,230,23.0,1085.0694444444443,249.5659722222222,835.5034722222222,1334.6354166666665,1196883.116883117,749268.2926829269,29.87012987012989,-18.699186991869908,1,0,2.4495209630113095,
8,921600,240,24.0,1085.0694444444443,260.41666666666663,824.6527777777777,1345.4861111111109,1212631.5789473685,743225.8064516131,31.578947368421062,-19.354838709677402,1,0,2.3593642320483923,
8,921600,250,25.0,1085.0694444444443,271.2673611111111,813.8020833333333,1356.3368055555554,1228800.0,737280.0000000001,33.33333333333333,-19.999999999999986,1,0,2.392907734028995,
8,921600,260,26.0,1085.0694444444443,282.1180555555555,802.9513888888889,1367.1874999999998,1245405.4054054054,731428.5714285716,35.13513513513513,-20.63492063492062,1,0,2.3284205780364573,
8,921600,270,27.0,1085.0694444444443,292.96875,792.1006944444443,1378.0381944444443,1262465.7534246577,725669.2913385828,36.98630136986303,-21.259842519685034,1,0,2.462581579980906,
8,921600,280,28.0,1085.0694444444443,303.81944444444446,781.2499999999999,1388.8888888888887,1280000.0000000002,720000.0000000001,38.88888888888891,-21.87499999999999,1,0,2.353848530969117,
8,921600,290,29.0,1085.0694444444443,314.67013888888886,770.3993055555554,1399.7395833333333,1298028.1690140846,714418.6046511629,40.84507042253522,-22.480620155038757,1,0,2.431466296024155,
8,921600,300,30.0,1085.0694444444443,325.5208333333333,759.5486111111111,1410.5902777777776,1316571.4285714286,708923.076923077,42.85714285714286,-23.076923076923073,1,0,2.3684009549906477,
8,921600,310,31.0,1085.0694444444443,336.37152777777777,748.6979166666665,1421.4409722222222,1335652.1739130437,703511.4503816795,44.927536231884076,-23.664122137404576,1,0,2.451459137024358,
8,921600,320,32.0,1085.0694444444443,347.2222222222222,737.8472222222222,1432.2916666666665,1355294.117647059,698181.8181818182,47.0588235294118,-24.24242424242423,1,0,2.3790931339608505,
8,921600,330,33.0,1085.0694444444443,358.07291666666663,726.9965277777777,1443.1423611111109,1375522.3880597015,692932.3308270678,49.25373134328359,-24.812030075187952,1,0,2.43836096895393,
8,921600,340,34.0,1085.0694444444443,368.9236111111111,716.1458333333333,1453.9930555555554,1396363.6363636365,687761.1940298508,51.51515151515154,-25.373134328358205,1,0,2.4158414700068533,
8,921600,350,35.0,1085.0694444444443,379.7743055555555,705.2951388888889,1464.8437499999998,1417846.1538461538,682666.6666666667,53.84615384615383,-25.92592592592592,1,0,2.518839174997993,
